CellLine,InitialCondition,Day,R
793b,5000,13.25,281.712407004085
793b,5000,13.25,271.095237749891
793b,5000,13.25,275.958500123447
793b,5000,13.25,286.240238260671
793b,5000,13.25,279.159614846045
793b,5000,13.25,280.212525314979
793b,5000,13.5,262.570825740974
793b,5000,13.5,281.802502981932
793b,5000,13.5,284.902388754011
793b,5000,13.5,273.829866272544
793b,5000,13.5,277.901886770336
793b,5000,13.5,289.384711649253
793b,5000,13.5,289.283828278034
793b,5000,13.5,281.401340312495
793b,5000,13.75,264.962494376399
793b,5000,13.75,283.974165810116
793b,5000,13.75,286.568212637674
793b,5000,13.75,275.829685118911
793b,5000,13.75,279.536780595409
793b,5000,13.75,284.099288005331
793b,5000,13.75,290.955089956258
793b,5000,13.75,276.312388539673
793b,5000,14.0,266.047724373111
793b,5000,14.0,276.899798886356
793b,5000,14.0,273.519086828803
793b,5000,14.0,277.055576434492
793b,5000,14.0,286.692202705159
793b,5000,14.0,290.181905252752
793b,5000,14.0,282.863524609761
793b,5000,14.0,281.662856058475
793b,5000,14.25,280.416299029763
793b,5000,14.25,282.203095383617
793b,5000,14.25,283.33873879413
793b,5000,14.25,282.212062412799
793b,5000,14.25,290.605888901221
793b,5000,14.25,291.921962217546
793b,5000,14.25,295.229525067427
793b,5000,14.25,288.180395886036
793b,5000,14.5,272.761595551176
793b,5000,14.5,282.769263974572
793b,5000,14.5,280.325757529883
793b,5000,14.5,290.924565273895
793b,5000,14.5,293.279779381094
793b,5000,14.5,294.131136835267
793b,5000,14.5,296.33238164983
793b,5000,14.5,289.042368444708
793b,5000,14.75,275.986066682617
793b,5000,14.75,284.202067742743
793b,5000,14.75,290.780541848593
793b,5000,14.75,287.34674538193
793b,5000,14.75,290.614596658975
793b,5000,14.75,295.77931503632
793b,5000,14.75,293.292748972938
793b,5000,14.75,290.011282127978
793b,5000,15.0,281.392347448324
793b,5000,15.0,286.776294417257
793b,5000,15.0,284.139508155702
793b,5000,15.0,289.805468176816
793b,5000,15.0,293.413897417432
793b,5000,15.0,293.539333436529
793b,5000,15.0,296.049580173933
793b,5000,15.0,294.247613031103
793b,5000,15.25,280.176285885618
793b,5000,15.25,291.229832072989
793b,5000,15.25,287.165570270542
793b,5000,15.25,293.500401404383
793b,5000,15.25,297.358634257364
793b,5000,15.25,301.331749878567
793b,5000,15.25,306.72580651635
793b,5000,15.25,297.640245416328
793b,5000,15.5,281.928588980377
793b,5000,15.5,291.14697200987
793b,5000,15.5,289.984993953076
793b,5000,15.5,295.586186443467
793b,5000,15.5,298.814905220558
793b,5000,15.5,298.98055754106
793b,5000,15.5,307.556451941198
793b,5000,15.5,298.840416653302
793b,5000,15.75,295.886590089277
793b,5000,15.75,293.729527309434
793b,5000,15.75,303.735852071748
793b,5000,15.75,296.978485769915
793b,5000,15.75,300.960850621398
793b,5000,15.75,306.556084673463
793b,5000,15.75,309.904053734943
793b,5000,15.75,299.404786070287
793b,5000,16.0,286.257974709692
793b,5000,16.0,306.779558131428
793b,5000,16.0,305.764209155846
793b,5000,16.0,299.472606866257
793b,5000,16.0,302.915641424585
793b,5000,16.0,303.179492555956
793b,5000,16.0,311.101779539102
793b,5000,16.0,300.124624890199
793b,5000,16.25,287.267197539036
793b,5000,16.25,297.443991020581
793b,5000,16.25,297.780951126051
793b,5000,16.25,300.838509054411
793b,5000,16.25,304.345323660861
793b,5000,16.25,308.693431825373
793b,5000,16.25,313.114900637246
793b,5000,16.25,306.618171204368
793b,5000,16.5,300.741467870586
793b,5000,16.5,309.682783592132
793b,5000,16.5,307.667845653642
793b,5000,16.5,302.034402713147
793b,5000,16.5,305.992474005111
793b,5000,16.5,307.643117973723
793b,5000,16.5,310.885508627364
793b,5000,16.5,308.121334075235
793b,5000,16.75,302.017592760617
793b,5000,16.75,302.118438446139
793b,5000,16.75,309.038623225125
793b,5000,16.75,314.037774586308
793b,5000,16.75,307.902918017048
793b,5000,16.75,311.648030649579
793b,5000,16.75,317.342824068823
793b,5000,16.75,309.777023819549
793b,5000,17.0,307.51106541658
793b,5000,17.0,317.354810258574
793b,5000,17.0,313.147328220777
793b,5000,17.0,310.399245426786
793b,5000,17.0,311.122191103198
793b,5000,17.0,323.494863814394
793b,5000,17.0,320.142318658208
793b,5000,17.0,305.710226956022
793b,5000,17.25,308.73044796708
793b,5000,17.25,317.342824068823
793b,5000,17.25,314.057995331403
793b,5000,17.25,308.890731289492
793b,5000,17.25,313.143262250239
793b,5000,17.25,326.132618001614
793b,5000,17.25,327.592735542603
793b,5000,17.25,306.444234895747
793b,5000,17.5,309.805742375985
793b,5000,17.5,320.498965727124
793b,5000,17.5,315.823280532003
793b,5000,17.5,311.007940733464
793b,5000,17.5,327.92968089258
793b,5000,17.5,328.01479717285
793b,5000,17.5,321.15175698007
793b,5000,17.5,316.000062444707
793b,5000,17.75,310.252002077657
793b,5000,17.75,322.382539076137
793b,5000,17.75,317.306812624859
793b,5000,17.75,323.592950951653
793b,5000,17.75,330.082393403246
793b,5000,17.75,329.354820738016
793b,5000,17.75,320.277114132413
793b,5000,17.75,317.102754178258
793b,5000,18.0,311.179326130676
793b,5000,18.0,324.223854457778
793b,5000,18.0,319.026286912091
793b,5000,18.0,325.446881898338
793b,5000,18.0,331.126706973198
793b,5000,18.0,332.480899513924
793b,5000,18.0,333.8714552343
793b,5000,18.0,318.839202992018
793b,5000,18.25,314.272133700189
793b,5000,18.25,313.12298243384
793b,5000,18.25,320.756292030498
793b,5000,18.25,327.460951472314
793b,5000,18.25,331.341294236145
793b,5000,18.25,334.331149701066
793b,5000,18.25,336.782337945793
793b,5000,18.25,320.467282045169
793b,5000,18.5,316.846479137024
793b,5000,18.5,328.837984679395
793b,5000,18.5,324.572093927793
793b,5000,18.5,330.063202586028
793b,5000,18.5,334.7978190771
793b,5000,18.5,336.261819556578
793b,5000,18.5,339.82520726996
793b,5000,18.5,322.650152568466
793b,5000,18.75,319.36429670951
793b,5000,18.75,333.441580716683
793b,5000,18.75,326.595456853833
793b,5000,18.75,333.996897863308
793b,5000,18.75,338.650303481484
793b,5000,18.75,340.489371903895
793b,5000,18.75,343.329364934177
793b,5000,18.75,325.844469079592
793b,5000,19.0,318.986474026718
793b,5000,19.0,334.357759268533
793b,5000,19.0,327.018805608521
793b,5000,19.0,334.327341360749
793b,5000,19.0,339.384162951343
793b,5000,19.0,340.489371903895
793b,5000,19.0,333.544329691475
793b,5000,19.0,325.957425297286
793b,5000,19.25,323.333944369458
793b,5000,19.25,336.691874924268
793b,5000,19.25,330.447529625472
793b,5000,19.25,337.681911902739
793b,5000,19.25,343.76905145618
793b,5000,19.25,345.312648269295
793b,5000,19.25,348.84905436018
793b,5000,19.25,330.984837754694
793b,5000,19.5,325.189400879322
793b,5000,19.5,340.34022907352
793b,5000,19.5,332.358763521624
793b,5000,19.5,338.796432128061
793b,5000,19.5,344.966937739085
793b,5000,19.5,347.390590488684
793b,5000,19.5,350.261598407374
793b,5000,19.5,332.633614095553
793b,5000,19.75,326.311618582342
793b,5000,19.75,342.611388850694
793b,5000,19.75,334.053884343081
793b,5000,19.75,340.981127084306
793b,5000,19.75,347.11279829194
793b,5000,19.75,350.11661837907
793b,5000,19.75,353.062520727565
793b,5000,19.75,335.502251175678
793b,5000,20.0,328.629511655626
793b,5000,20.0,344.163877484205
793b,5000,20.0,335.732956832624
793b,5000,20.0,342.418692042945
793b,5000,20.0,349.837351299272
793b,5000,20.0,352.781976527015
793b,5000,20.0,355.54164871835
793b,5000,20.0,337.944945273258
793b,5000,20.25,330.424458525741
793b,5000,20.25,346.885990635746
793b,5000,20.25,338.200244658432
793b,5000,20.25,344.149125350615
793b,5000,20.25,352.025592201657
793b,5000,20.25,355.07723143475
793b,5000,20.25,357.46782205996
793b,5000,20.25,339.548678397141
793b,5000,20.5,332.507657151269
793b,5000,20.5,348.699835668458
793b,5000,20.5,339.90734480165
793b,5000,20.5,345.665333962803
793b,5000,20.5,353.888427850826
793b,5000,20.5,357.517506133041
793b,5000,20.5,358.906532942444
793b,5000,20.5,341.070452457991
793b,5000,20.75,334.39569447139
793b,5000,20.75,350.710655619893
793b,5000,20.75,340.593779755418
793b,5000,20.75,348.554206030449
793b,5000,20.75,356.603924892684
793b,5000,20.75,360.529681215319
793b,5000,20.75,361.486044921955
793b,5000,20.75,342.71881892723
793b,5000,21.0,335.487118170845
793b,5000,21.0,353.579822127615
793b,5000,21.0,343.059372136032
793b,5000,21.0,349.870014453823
793b,5000,21.0,345.617630047148
793b,5000,21.0,362.94382124884
793b,5000,21.0,363.680999310082
793b,5000,21.0,345.28692903599
793b,5000,21.25,339.107274424124
793b,5000,21.25,354.823310106342
793b,5000,21.25,344.488310794539
793b,5000,21.25,352.479626602096
793b,5000,21.25,360.723292267478
793b,5000,21.25,362.569446529667
793b,5000,21.25,366.254609137511
793b,5000,21.25,347.178588347162
793b,5000,21.5,339.679474343799
793b,5000,21.5,357.897209891972
793b,5000,21.5,347.799564045753
793b,5000,21.5,356.436565004962
793b,5000,21.5,349.655874227046
793b,5000,21.5,366.704870985464
793b,5000,21.5,368.645031358528
793b,5000,21.5,349.100026723515
793b,5000,21.75,344.436701092941
793b,5000,21.75,362.159617574946
793b,5000,21.75,351.69734158865
793b,5000,21.75,358.50667848638
793b,5000,21.75,366.036227479811
793b,5000,21.75,371.290202947083
793b,5000,21.75,372.198438198008
793b,5000,21.75,351.202509768781
793b,5000,22.0,346.805460041098
793b,5000,22.0,361.271785382819
793b,5000,22.0,351.209760436793
793b,5000,22.0,358.563320573666
793b,5000,22.0,366.542123129301
793b,5000,22.0,372.78115352015
793b,5000,22.0,373.566875837687
793b,5000,22.0,351.043455898025
793b,5000,22.25,348.994560962896
793b,5000,22.25,363.579763164158
793b,5000,22.25,352.717231636959
793b,5000,22.25,360.195085290522
793b,5000,22.25,369.319251229102
793b,5000,22.25,375.603383688962
793b,5000,22.25,376.416956672825
793b,5000,22.25,353.321266100909
793b,5000,22.5,350.000545644222
793b,5000,22.5,365.279447038215
793b,5000,22.5,353.432600764296
793b,5000,22.5,360.068205620995
793b,5000,22.5,370.201497973921
793b,5000,22.5,376.494493059271
793b,5000,22.5,377.655839297888
793b,5000,22.5,354.937760850794
793b,5000,22.75,353.084067546331
793b,5000,22.75,368.2971090465
793b,5000,22.75,356.105229433596
793b,5000,22.75,361.777392629738
793b,5000,22.75,372.416667986186
793b,5000,22.75,378.780096465891
793b,5000,22.75,380.975340132858
793b,5000,22.75,358.145396812404
793b,5000,23.0,355.041461176648
793b,5000,23.0,370.804434787912
793b,5000,23.0,357.86527939803
793b,5000,23.0,363.572802964296
793b,5000,23.0,374.727101952469
793b,5000,23.0,382.65748305115
793b,5000,23.0,383.518965261214
793b,5000,23.0,360.765513651729
793b,5000,23.25,372.396197013859
793b,5000,23.5,380.932016315444
793b,5000,23.75,376.369725212516
793b,5000,4.25,183.381837564441
793b,5000,4.25,183.25725328031
793b,5000,4.25,186.708652687201
793b,5000,4.25,190.090784754536
793b,5000,4.25,192.512613943285
793b,5000,4.25,191.103013300752
793b,5000,4.25,193.584290551498
793b,5000,4.25,191.18269782785
793b,5000,4.5,182.465924301841
793b,5000,4.5,183.180985017104
793b,5000,4.5,187.380517862452
793b,5000,4.5,190.550970553714
793b,5000,4.5,192.222297323215
793b,5000,4.5,191.739645280986
793b,5000,4.5,193.558062252538
793b,5000,4.5,192.222297323215
793b,5000,4.75,183.872665823544
793b,5000,4.75,184.134747216734
793b,5000,4.75,188.333209873921
793b,5000,4.75,192.433480120193
793b,5000,4.75,192.756426026966
793b,5000,4.75,192.624685198556
793b,5000,4.75,196.176595925842
793b,5000,4.75,194.06235483489
793b,5000,5.0,186.93287605532
793b,5000,5.0,187.129701616253
793b,5000,5.0,189.923762223926
793b,5000,5.0,193.852946537082
793b,5000,5.0,195.040999999755
793b,5000,5.0,194.023149009347
793b,5000,5.0,197.992766845354
793b,5000,5.0,195.346681715444
793b,5000,5.25,188.952221222475
793b,5000,5.25,188.319688251747
793b,5000,5.25,191.574060303511
793b,5000,5.25,194.284644800344
793b,5000,5.25,196.390009804712
793b,5000,5.25,196.570889372459
793b,5000,5.25,200.433064314317
793b,5000,5.25,196.719324373092
793b,5000,5.5,190.57093163765
793b,5000,5.5,189.74325637238
793b,5000,5.5,192.986735461075
793b,5000,5.5,196.570889372459
793b,5000,5.5,198.428211639263
793b,5000,5.5,198.287477215076
793b,5000,5.5,200.52809021133
793b,5000,5.5,198.229838749093
793b,5000,5.75,191.627056419264
793b,5000,5.75,190.057375242679
793b,5000,5.75,194.258511061489
793b,5000,5.75,197.877381866678
793b,5000,5.75,201.683059307667
793b,5000,5.75,202.962919264877
793b,5000,5.75,203.674627641832
793b,5000,5.75,202.537224097802
793b,5000,6.0,192.552127331369
793b,5000,6.0,190.550970553714
793b,5000,6.0,196.150714257384
793b,5000,6.0,200.122586426158
793b,5000,6.0,203.786730219871
793b,5000,6.0,201.878117800204
793b,5000,6.0,204.520397143155
793b,5000,6.0,201.821504792539
793b,5000,6.25,193.223359954863
793b,5000,6.25,193.459695028628
793b,5000,6.25,199.162519069136
793b,5000,6.25,201.588656797232
793b,5000,6.25,206.035361928959
793b,5000,6.25,204.458366299022
793b,5000,6.25,207.936355399457
793b,5000,6.25,203.212911622794
793b,5000,6.5,195.223129465976
793b,5000,6.5,198.626466537592
793b,5000,6.5,201.500528947231
793b,5000,6.5,203.306559934993
793b,5000,6.5,208.78917808338
793b,5000,6.5,209.275021020444
793b,5000,6.5,208.527629883335
793b,5000,6.5,205.3256353639
793b,5000,6.75,196.195984656493
793b,5000,6.75,197.324933810904
793b,5000,6.75,204.010828590126
793b,5000,6.75,205.535744284838
793b,5000,6.75,211.573200127703
793b,5000,6.75,209.462933778204
793b,5000,6.75,211.621187934988
793b,5000,6.75,212.040655517926
793b,5000,7.0,198.798906756815
793b,5000,7.0,198.983995347312
793b,5000,7.0,205.856613419445
793b,5000,7.0,206.33694297854
793b,5000,7.0,211.519182020092
793b,5000,7.0,210.761776868604
793b,5000,7.0,211.05667980979
793b,5000,7.0,206.687294510302
793b,5000,7.25,199.69713266524
793b,5000,7.25,202.091732281896
793b,5000,7.25,209.59616451884
793b,5000,7.25,209.414451402556
793b,5000,7.25,216.735688424063
793b,5000,7.25,219.384160140717
793b,5000,7.25,213.698302382424
793b,5000,7.25,206.945093017109
793b,5000,7.5,201.374508662759
793b,5000,7.5,204.321707521839
793b,5000,7.5,212.524981540869
793b,5000,7.5,213.139220978819
793b,5000,7.5,216.770786429381
793b,5000,7.5,217.285516218464
793b,5000,7.5,223.352031894737
793b,5000,7.5,213.894234618826
793b,5000,7.75,204.091712024832
793b,5000,7.75,206.7916839057
793b,5000,7.75,218.561029862472
793b,5000,7.75,213.710218284734
793b,5000,7.75,223.584922309823
793b,5000,7.75,220.555556326245
793b,5000,7.75,220.474937832155
793b,5000,7.75,211.651193588588
793b,5000,8.0,206.14000425627
793b,5000,8.0,209.54771296836
793b,5000,8.0,217.507341149301
793b,5000,8.0,216.770786429381
793b,5000,8.0,223.9819856456
793b,5000,8.0,223.73250759486
793b,5000,8.0,223.47135623485
793b,5000,8.0,218.996202589131
793b,5000,8.25,209.844322090903
793b,5000,8.25,218.955646323201
793b,5000,8.25,227.172391298063
793b,5000,8.25,219.065741284591
793b,5000,8.25,232.998002992583
793b,5000,8.25,225.889278238129
793b,5000,8.25,233.286559808793
793b,5000,8.25,223.391790008399
793b,5000,8.5,231.998914048421
793b,5000,8.5,215.519977833963
793b,5000,8.5,223.772198108552
793b,5000,8.5,220.624603529359
793b,5000,8.5,229.462846648653
793b,5000,8.5,231.65949950718
793b,5000,8.5,232.98714185839
793b,5000,8.5,225.917388855753
793b,5000,8.75,216.507192171645
793b,5000,8.75,221.239375653061
793b,5000,8.75,225.411143804158
793b,5000,8.75,224.400901418829
793b,5000,8.75,232.255959010693
793b,5000,8.75,231.555323698618
793b,5000,8.75,234.637419776568
793b,5000,8.75,227.624523183587
793b,5000,9.0,220.440429593877
793b,5000,9.0,222.098229675991
793b,5000,9.0,235.619917577443
793b,5000,9.0,226.635384084697
793b,5000,9.0,235.722297074219
793b,5000,9.0,238.989735307464
793b,5000,9.0,239.710935263468
793b,5000,9.0,230.786643775691
793b,5000,9.25,221.760814446015
793b,5000,9.25,229.457367160007
793b,5000,9.25,237.615461049005
793b,5000,9.25,229.462846648653
793b,5000,9.25,232.998002992583
793b,5000,9.25,236.97896794345
793b,5000,9.25,236.984340678097
793b,5000,9.25,229.302430746858
793b,5000,9.5,224.304778299538
793b,5000,9.5,234.518415493045
793b,5000,9.5,239.525556456201
793b,5000,9.5,232.954418777136
793b,5000,9.5,237.935811598546
793b,5000,9.5,240.234548181623
793b,5000,9.5,239.599698620325
793b,5000,9.5,230.599543156777
793b,5000,9.75,230.401307582642
793b,5000,9.75,230.401307582642
793b,5000,9.75,242.375477370507
793b,5000,9.75,235.555265920958
793b,5000,9.75,239.064043648621
793b,5000,9.75,242.422619985036
793b,5000,9.75,242.961285848014
793b,5000,9.75,241.010009440667
793b,5000,10.0,228.248263467399
793b,5000,10.0,232.458090294551
793b,5000,10.0,245.81268158211
793b,5000,10.0,238.276972884429
793b,5000,10.0,240.176440066486
793b,5000,10.0,242.338833740967
793b,5000,10.0,248.156144372192
793b,5000,10.0,238.952505866111
793b,5000,10.25,230.852630917118
793b,5000,10.25,236.399811638192
793b,5000,10.25,238.447370482295
793b,5000,10.25,240.709619617354
793b,5000,10.25,243.530066326481
793b,5000,10.25,244.96439930416
793b,5000,10.25,250.148135189427
793b,5000,10.25,238.117080973212
793b,5000,10.5,233.259337268549
793b,5000,10.5,239.419551768034
793b,5000,10.5,242.464502249603
793b,5000,10.5,243.091870312904
793b,5000,10.5,246.447025595632
793b,5000,10.5,247.290222057148
793b,5000,10.5,251.327620784614
793b,5000,10.5,238.622982237597
793b,5000,10.75,232.56726805429
793b,5000,10.75,245.342366790133
793b,5000,10.75,242.856780827866
793b,5000,10.75,242.72606988696
793b,5000,10.75,258.153943639618
793b,5000,10.75,251.544670842431
793b,5000,10.75,252.622272856068
793b,5000,10.75,245.368183910739
793b,5000,11.0,242.68947919331
793b,5000,11.0,244.050702394424
793b,5000,11.0,256.743891061288
793b,5000,11.0,247.961739173927
793b,5000,11.0,256.30847765762
793b,5000,11.0,257.208208498412
793b,5000,11.0,258.266987146661
793b,5000,11.0,258.149011498394
793b,5000,11.25,239.875006386141
793b,5000,11.25,246.997470130393
793b,5000,11.25,250.897968699251
793b,5000,11.25,255.65888513815
793b,5000,11.25,261.641056473506
793b,5000,11.25,260.897759111593
793b,5000,11.25,260.215710306926
793b,5000,11.25,258.424265818355
793b,5000,11.5,246.225481957009
793b,5000,11.5,249.721488692913
793b,5000,11.5,253.590132536303
793b,5000,11.5,256.273764159598
793b,5000,11.5,259.125648591489
793b,5000,11.5,260.887998480712
793b,5000,11.5,263.304625111899
793b,5000,11.5,255.455237208596
793b,5000,11.75,245.719752885112
793b,5000,11.75,252.521702998238
793b,5000,11.75,258.001496919732
793b,5000,11.75,257.543553540445
793b,5000,11.75,262.672334737088
793b,5000,11.75,265.766113044273
793b,5000,11.75,266.752868405896
793b,5000,11.75,265.780425255399
793b,5000,12.0,256.491654769857
793b,5000,12.0,267.745557483319
793b,5000,12.0,260.868537132983
793b,5000,12.0,260.712794053051
793b,5000,12.0,265.474610995162
793b,5000,12.0,266.543425849732
793b,5000,12.0,275.604099550926
793b,5000,12.0,261.009614272304
793b,5000,12.25,256.476762162406
793b,5000,12.25,270.982847092679
793b,5000,12.25,275.843475179453
793b,5000,12.25,263.106895144417
793b,5000,12.25,267.94930866122
793b,5000,12.25,267.977758509123
793b,5000,12.25,278.954980191839
793b,5000,12.25,271.315186593031
793b,5000,12.5,258.399691561924
793b,5000,12.5,261.927102900829
793b,5000,12.5,265.809047365775
793b,5000,12.5,265.598860544315
793b,5000,12.5,271.193556038128
793b,5000,12.5,272.83609764855
793b,5000,12.5,282.67947612424
793b,5000,12.5,274.496525909041
793b,5000,12.75,255.345935278522
793b,5000,12.75,265.206734243049
793b,5000,12.75,269.394943267814
793b,5000,12.75,268.583338625817
793b,5000,12.75,275.281505517208
793b,5000,12.75,283.969738175479
793b,5000,12.75,276.14697045627
793b,5000,12.75,275.424387960989
793b,5000,13.0,257.60762936186
793b,5000,13.0,278.458568174459
793b,5000,13.0,283.168488723471
793b,5000,13.0,282.733352256119
793b,5000,13.0,278.613474189448
793b,5000,13.0,286.816139171981
793b,5000,13.0,277.82421753682
793b,5000,13.0,276.835589130115
793b,5000,13.25,260.873417858148
793b,5000,13.25,282.544712684755
793b,5000,13.25,272.635940200716
793b,5000,13.25,272.067345283978
793b,5000,13.25,281.031207633786
793b,5000,13.25,275.852648938283
793b,5000,13.25,280.457047355522
793b,5000,13.25,279.064160160428
793b,5000,13.5,262.440291136482
793b,5000,13.5,285.093878534271
793b,5000,13.5,288.017373305187
793b,5000,13.5,286.271318022193
793b,5000,13.5,294.881068034324
793b,5000,13.5,283.625348123797
793b,5000,13.5,289.134583995173
793b,5000,13.5,279.527670808217
793b,5000,13.75,264.463829675369
793b,5000,13.75,274.963163622791
793b,5000,13.75,289.261875709082
793b,5000,13.75,288.171559344175
793b,5000,13.75,284.505597063622
793b,5000,13.75,284.291374712806
793b,5000,13.75,292.417235082785
793b,5000,13.75,278.618044065713
793b,5000,14.0,265.015167873806
793b,5000,14.0,275.521161418903
793b,5000,14.0,276.183796218937
793b,5000,14.0,275.884898914213
793b,5000,14.0,284.501121757786
793b,5000,14.0,288.63367841183
793b,5000,14.0,285.187370834772
793b,5000,14.0,282.634543346982
793b,5000,14.25,269.017757315169
793b,5000,14.25,280.760090439445
793b,5000,14.25,280.493250510803
793b,5000,14.25,281.802502981932
793b,5000,14.25,289.244323459194
793b,5000,14.25,291.43458551552
793b,5000,14.25,297.162193877627
793b,5000,14.25,278.239632932388
793b,5000,14.5,270.87975198126
793b,5000,14.5,282.666019563008
793b,5000,14.5,282.899419803921
793b,5000,14.5,283.710348852666
793b,5000,14.5,302.567672605655
793b,5000,14.5,287.893953962279
793b,5000,14.5,292.039374013893
793b,5000,14.5,283.808727138787
793b,5000,14.75,274.953902302322
793b,5000,14.75,286.014016035604
793b,5000,14.75,285.236309506115
793b,5000,14.75,286.045064737121
793b,5000,14.75,292.599509885666
793b,5000,14.75,290.505429606647
793b,5000,14.75,294.540844462644
793b,5000,14.75,285.414248267953
793b,5000,15.0,277.11514063408
793b,5000,15.0,288.748017800882
793b,5000,15.0,286.714352023743
793b,5000,15.0,299.752231997293
793b,5000,15.0,295.104807475012
793b,5000,15.0,291.752356717712
793b,5000,15.0,296.777557212216
793b,5000,15.0,282.293034754564
793b,5000,15.25,288.857904124577
793b,5000,15.25,305.602286028911
793b,5000,15.25,290.680142914227
793b,5000,15.25,291.356153761933
793b,5000,15.25,298.504705820903
793b,5000,15.25,293.266809215675
793b,5000,15.25,299.531964033153
793b,5000,15.25,284.96031276818
793b,5000,15.5,283.092264439295
793b,5000,15.5,305.996582980708
793b,5000,15.5,303.802706003794
793b,5000,15.5,303.259064967945
793b,5000,15.5,310.852793895708
793b,5000,15.5,296.045279378126
793b,5000,15.5,300.635925174704
793b,5000,15.5,285.46320379756
793b,5000,15.75,286.466337396255
793b,5000,15.75,308.092510166433
793b,5000,15.75,294.329600198905
793b,5000,15.75,293.764094783829
793b,5000,15.75,311.774247191178
793b,5000,15.75,299.086684389105
793b,5000,15.75,314.933839641912
793b,5000,15.75,286.917890210156
793b,5000,16.0,290.684523089422
793b,5000,16.0,309.985956049943
793b,5000,16.0,307.255026183335
793b,5000,16.0,307.263313906983
793b,5000,16.0,314.179241814833
793b,5000,16.0,298.219641529607
793b,5000,16.0,306.57679888534
793b,5000,16.0,289.095058782114
793b,5000,16.25,289.239921473986
793b,5000,16.25,311.19154972046
793b,5000,16.25,309.042743199011
793b,5000,16.25,297.123790113355
793b,5000,16.25,316.212885654504
793b,5000,16.25,300.348697440779
793b,5000,16.25,307.486273368571
793b,5000,16.25,302.52569374697
793b,5000,16.5,291.173155277172
793b,5000,16.5,311.562478648866
793b,5000,16.5,309.79341273156
793b,5000,16.5,298.878653094107
793b,5000,16.5,317.230814061924
793b,5000,16.5,313.03381698185
793b,5000,16.5,309.756574995636
793b,5000,16.5,303.614628694133
793b,5000,16.75,295.173616260568
793b,5000,16.75,313.390428144112
793b,5000,16.75,310.296987691168
793b,5000,16.75,310.264262201553
793b,5000,16.75,318.982482485965
793b,5000,16.75,314.033770825718
793b,5000,16.75,321.913692500317
793b,5000,16.75,304.136755231282
793b,5000,17.0,297.67435875841
793b,5000,17.0,318.129792144903
793b,5000,17.0,313.989269897894
793b,5000,17.0,314.708014396582
793b,5000,17.0,323.369284613334
793b,5000,17.0,319.249007729211
793b,5000,17.0,326.506022262146
793b,5000,17.0,308.113121085604
793b,5000,17.25,299.014517972458
793b,5000,17.25,321.037109902752
793b,5000,17.25,316.140601243011
793b,5000,17.25,315.276186529292
793b,5000,17.25,325.177703476072
793b,5000,17.25,321.159686090214
793b,5000,17.25,327.453223547979
793b,5000,17.25,309.206982420615
793b,5000,17.5,313.366152032715
793b,5000,17.5,324.353028290938
793b,5000,17.5,317.762522470265
793b,5000,17.5,316.730273679126
793b,5000,17.5,327.259333907152
793b,5000,17.5,321.822956849063
793b,5000,17.5,329.22374200874
793b,5000,17.5,310.149695795255
793b,5000,17.75,314.530506288941
793b,5000,17.75,324.958997123966
793b,5000,17.75,319.085947047662
793b,5000,17.75,318.448812774587
793b,5000,17.75,327.937397589082
793b,5000,17.75,323.381047431075
793b,5000,17.75,330.451382679308
793b,5000,17.75,310.358325863187
793b,5000,18.0,302.273856124784
793b,5000,18.0,326.758617971197
793b,5000,18.0,320.356364481546
793b,5000,18.0,319.467587795954
793b,5000,18.0,330.082393403246
793b,5000,18.0,325.329883675901
793b,5000,18.0,332.431303636375
793b,5000,18.0,311.688780896391
793b,5000,18.25,322.524244467761
793b,5000,18.25,318.954640099905
793b,5000,18.25,326.556566782306
793b,5000,18.25,328.01479717285
793b,5000,18.25,336.091906884633
793b,5000,18.25,316.309205629814
793b,5000,18.5,325.372784648
793b,5000,18.5,322.630470334089
793b,5000,18.5,329.262317053068
793b,5000,18.5,331.337499564995
793b,5000,18.5,338.425348884451
793b,5000,18.5,318.735708268119
793b,5000,18.75,328.722193414486
793b,5000,18.75,325.033237670487
793b,5000,18.75,332.358763521624
793b,5000,18.75,334.55509903882
793b,5000,18.75,341.80279431579
793b,5000,18.75,321.459906662683
793b,5000,19.0,328.436316427409
793b,5000,19.0,324.075034633889
793b,5000,19.0,332.6984403568
793b,5000,19.0,334.67648106168
793b,5000,19.0,341.75077905953
793b,5000,19.0,320.530646277224
793b,5000,19.25,332.816721711366
793b,5000,19.25,327.705089153282
793b,5000,19.25,336.820047326687
793b,5000,19.25,338.076361677328
793b,5000,19.25,346.285392413834
793b,5000,19.25,324.587735815821
793b,5000,19.5,334.623358063274
793b,5000,19.5,329.258450084528
793b,5000,19.5,338.579095781686
793b,5000,19.5,339.944660714118
793b,5000,19.5,348.197133150857
793b,5000,19.5,324.939503720837
793b,5000,19.75,335.44925894934
793b,5000,19.75,331.869530277815
793b,5000,19.75,339.582284314251
793b,5000,19.75,341.520457044767
793b,5000,19.75,350.837290285068
793b,5000,19.75,326.840192333168
793b,5000,20.0,337.584146778096
793b,5000,20.0,333.814437611499
793b,5000,20.0,343.76905145618
793b,5000,20.0,342.96685236195
793b,5000,20.0,352.331945524063
793b,5000,20.0,328.857295391884
793b,5000,20.25,339.881216542572
793b,5000,20.25,336.884067997775
793b,5000,20.25,346.875024890901
793b,5000,20.25,344.819731569104
793b,5000,20.25,354.060543397822
